video_id,sample_id,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label,seed_name
1,0,0,22.044510739147427,129.1562479760377,18.89529491926908,28.5173621321122,34.78422565159225,34.78422565159225,56.68588475780746,126.00799184398537,97.62569041622396,86.60343504665025,91.32725877646747,88.17804295658937,33.06676610872091,36.21598192859926,7.873039549695591,17.32068700932996,19.1559319889775,15.746079099391068,15.746079099391068,53.53666893792928,56.68588475780746,63.06299764797623,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,1,6.298431639756473,141.74969886256048,22.04451073914732,28.342942378903672,34.64137401865992,37.79058983853838,56.68588475780746,113.37176951561491,85.02882713671124,81.879611316833,88.17804295658937,85.02882713671124,29.917550288842904,26.76833446896456,1.574607909939118,11.022255369573712,15.746079099390954,15.746079099391068,17.320687009330186,50.38745311805104,56.68588475780746,66.20847108818967,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,2,15.740226263443788,144.84429546506303,18.88827151613248,25.18436202150997,34.62849777957581,37.90748464856941,53.60927890545699,113.37334351658713,88.20146425477458,80.27515394356294,84.99722182259609,81.8491765699074,29.90642990054312,29.90642990054312,4.722067879033148,11.01815838441064,18.88827151613248,18.88827151613248,17.31424888978802,50.36872404301994,56.66481454839743,63.0395570582742,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,3,22.197069727209737,146.0042631112412,19.28850057415545,28.539089649269613,35.0249498086732,38.05211953235994,53.90716933750935,123.71003577411078,95.18313432446456,84.03176396729395,85.61726894780895,79.27524902574908,28.539089649269613,41.22312949338948,12.684039844119866,12.684039844119866,15.855049805149749,19.026059766179745,17.440554785664744,50.73615937647941,57.07817929853934,60.3325791808072,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,4,24.95131446207222,149.7403719386552,15.594571538795094,22.054054569561536,40.66566731352739,40.54588600086754,53.11319678904437,115.56829638099138,93.61939670649836,81.09177200173463,84.21068630949378,81.09177200173474,29.62968592371078,32.74860023146971,10.916200077156532,17.15402869267473,12.475657231036166,12.475657231036166,12.475657231036166,46.78371461638545,56.14045753966252,62.4562103406598,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,5,28.094151779151616,156.1098335985379,15.607862099528802,21.85100693934021,43.81335676965499,43.702013878680646,53.43271293136669,118.78393162247598,96.96992765631582,82.7216691275022,81.16088291754932,78.03931049764356,26.53336556919885,39.01965524882178,14.047075889575808,14.047075889575808,9.36471725971728,12.486289679622928,12.486289679622928,46.82358629858618,53.06673113839764,59.3919658112381,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,6,24.75863733564006,155.0197677867867,18.568978001729988,21.883750441211976,40.351642017011166,43.327615337369934,49.613893835683406,114.67586374834605,92.89645618313872,80.46557134083014,80.46557134083014,71.18108233996509,26.306052169117493,38.68537083693764,17.021563168252555,10.831903834342484,9.284489000864935,9.284489000865053,10.831903834342596,46.42244500432503,55.70693400519008,58.88315023520948,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,7,18.86899746667677,157.36738859497106,15.724164555563902,25.354453504723324,40.88282784446665,47.172493666691935,53.55457469962082,113.38856313783847,88.1114613456856,78.62082277781974,81.7656556889325,75.47598986670698,25.15866328890229,34.59316202224068,9.434498733338389,9.434498733338389,9.434498733338389,9.944834859774236,11.006915188894707,47.172493666691935,56.606992400030265,56.69428156891935,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,8,12.678861628005166,158.6125082914308,16.162440712835426,25.35772325601056,41.206300291017214,44.48907579386376,50.81440357492198,104.79253631432904,79.49605797716606,72.90345436103007,76.07316976803145,69.73373895402881,22.188007849009068,31.6971540700132,6.33943081400264,6.339430814002526,13.069071426214128,12.678861628005166,12.678861628005166,47.54573110501963,57.05487732602353,60.557327821695175,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,9,12.672894636556409,158.53786125225446,15.841118295695535,22.402724336929133,44.468138114865575,44.468138114865575,50.790489037441645,101.5809780748834,79.26893062612736,72.8691441601992,76.03736781933833,69.70092050106018,22.177565613973684,28.514012932251944,3.16822365913913,9.504670977417277,15.841118295695424,16.154834261376536,14.257006466125858,47.5233548870865,57.02802586450383,63.68050742848106,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,10,9.49960666505467,164.78159368265202,15.832677775090929,25.529425813708315,41.28657241286841,44.33149777025483,47.603467491244295,98.36668267992287,72.89912299357972,68.08051443289139,72.83031776541873,66.49724665538236,22.16574888512741,28.498819995163785,3.1665355550181857,9.49960666505467,15.832677775091042,16.146226585523266,14.249409997581893,44.33149777025494,56.99763999032774,60.24744780048708,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,11,10.09316085726694,162.903741306388,19.15042625965281,25.533901679537053,44.79817354520283,44.79817354520283,47.98233895558919,102.33489589636804,76.8672230099321,71.81409847369787,76.60170503861104,70.21822961872681,25.533901679537053,28.72563938947917,3.1917377099421174,9.575213129826352,15.958688549710589,12.76695083976847,14.362819694739528,41.49259022924764,57.45127877895828,63.91449783293058,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,12,13.151918984428551,159.617985925279,15.949044456578008,25.518471130524745,44.65732447841856,44.77110128569407,47.95334245351655,102.27305326665136,76.82077090609884,70.17579560894319,76.55541339157446,70.17579560894319,25.518471130524745,28.70828002184044,3.189808891315693,9.569426673946737,15.949044456578008,12.75923556526243,14.35414001092022,44.657324478418445,57.41656004368082,63.87587327003477,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
1,0,13,12.76695083976847,159.7145039785143,15.9586885497107,22.56899378468893,41.492590229247526,41.61516831086129,47.98233895558919,99.14957373962466,76.66817073878465,70.21822961872681,76.60170503861104,70.21822961872681,25.533901679537053,25.53390167953694,3.1917377099421174,9.575213129826352,13.159871707358374,15.958688549710589,14.362819694739528,44.68432793918976,54.259541069016166,60.72695149998962,"{'interview': ['m1', 'm3', 'm12', 'e1', 'e2']}",interview,-1
